,tweet_id,input,output
201,1269802542051049472,@LunaLuvgood2020 1/2. I just received this a few minutes ago: FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling,0
202,1269795041293238273,"@LunaLuvgood2020 FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings, 2 yrs. and 3 yrs. old",0
203,1269697605249966083,"@LunaLuvgood2020 FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings, 2 yrs. and 3 yrs. old most are gelded.",0
204,1269687625448919043,"FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings, 2 yrs. and 3 yrs. old most are gelded.",0
205,1269687325253988352,FYI : FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them.,0
206,1269673633070358528,"Posting for a friend

FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them. Most broodmares are broke and some are in foal weanling, yearlings, 2 yrs. and 3 yrs.",0
207,1269439109224960002,"FREE HORSES!!!! 52 thoroughbred horses need homes. Will go to Sugarcreek this Sat. for slaughter. Gentleman died due to COVID-19 and his son wants nothing to do with them.  FREE and papered. Friend of the deceased is trying to find homes. (757) 337-4878 Barnesville, OH.
 RT",0
208,1273680754850050052,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens… https://t.co/cBhl4zKWcf",0
209,1269517142816444419,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in… https://t.co/NePSNdGxfB",0
210,1269495956237627395,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens… https://t.co/3DVUaNVFAi",0
211,1269048275660943360,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens… https://t.co/GaUeLYAkmy",0
212,1265369843961823232,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens… https://t.co/lqOXJ9NlKm",0
213,1262709225010212865,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.",0
214,1261652166906961920,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.
Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

commnet... https://t.co/tzY418r3tR",0
215,1260763011150536704,"Corona Virus claims a black belt. Chuck Norris, Dead at 80.

Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80. https://t.co/FNy4cRU89R",0
216,1260515389475368960,"Corona Virus claims a black belt.

Chuck Norris, Dead at 80

Carlos Ray “Chuck” Norris, famous actor and fighter, died yesterday afternoon at his home in Northwood Hills, TX at the age of 80.

Chuck Starred in dozens of movies and Tv series which have, and continue to https://t.co/snOl298Wdp",0
217,1273291844680548355,"@reneknottsports The #CDC just confirmed a 0.2% death-rate for #COVID19. For that, we have:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps
• Gone from 3.5%to 14.7% unemployment
• Crippled the petroleum industry",0
218,1273228877721145344,"The #CDC just confirmed a 0.2% death-rate for #COVID19. For that, we have:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps
• Gone from 3.5%to 14.7% unemployment
• Crippled the petroleum industry https://t.co/bBDRt9IxCA",0
219,1273223481346396167,"⚠️ The #CDC just confirmed a 0.2% death-rate for #COVID19 ...

For that, we have:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps
• Gone from 3.5%to 14.7% unemployment
• Crippled the petroleum industry",0
220,1273104630424141824,"@Germantownrunne @roadwarriorBob @sheilasheila58 @DocHousel @nboo1014 @admirathoria @dr_mike91 @kstewskisAZ @OnAngelWings @katwghosthunt @Malliard @SafetyPhD @1shawnster ie you could not spread it before showing any symptoms!!

⚠️ The #CDC just confirmed a 0.2% death-rate for #COVID19 ...
For that, we have:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps",0
221,1271973377075490817,"⚠️ The #CDC just confirmed a 0.2% death-rate for #COVID19 ...
For that, we have:
1. Added nearly 6 trillion to national debt
2. Laid-off or furloughed 50 million workers
3. Placed 60 million on food stamps
4. Gone from 3.5%to 14.7% unemployment
5. Crippled the petroleum industry",0
222,1271969308621619201,"@realDonaldTrump 
The #CDC just confirmed a 0.2% death-rate for #COVID19 …
For that, we have:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps
• Gone from 3.5%to 14.7% unemployment. @SenateGOP @GOP",0
223,1271968591521423361,"@GovMurphy knew all along that's why he NEVER consulted with his health advisors. The #CDC just confirmed a 0.2% death-rate for #COVID19. MURPHY must immediately Resign or face Investigation whether he's friendly with DT or not. 
@NJGOP @GovChristie @JacksonNJGOP @HowellNJGOP",0
224,1271288985403289600,"WELL ... WOULD YA LOOK AT THAT? 🤔

⚠️ The #CDC just confirmed a 0.2% death-rate for #COVID19 ...

For that, we have:

• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps

https://t.co/KoWHDWGgGY 🇺🇸🇺🇸🇺🇸",0
225,1270716660874280964,"The #CDC just confirmed a 0.2% death-rate for #COVID19 ...
For that, we have:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps
• Gone from 3.5%to 14.7% unemployment
• Crippled the petroleum industry",0
226,1270300134958460928,"2/4  The #CDC just confirmed a 0.2% death-rate for #COVID19 ...For that, the US:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps
• Gone from 3.5%to 14.7% unemployment
• Crippled the petroleum industry",0
227,1269671335183233025,⚠️ The #CDC just confirmed a 0.2% death-rate for #COVID19 ...,0
228,1269616191829655553,"⚠️ The #CDC just confirmed a 0.2% death-rate for #COVID19 ...

For that, we have:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps
• Gone from 3.5%to 14.7% unemployment
• Crippled the petroleum industry",0
229,1268320117802360834,"⚠️ The #CDC just confirmed a 0.2% death-rate for #COVID19 ...
For that, we have:
• Added nearly 6 trillion to national debt
• Laid-off or furloughed 50 million workers
• Placed 60 million on food stamps
• Gone from 3.5%to 14.7% unemployment
• Crippled the petroleum industry",0
230,1271555939674406912,"🤥🤥🤥🤥

“Wearing masks for the coronavirus “decreases oxygen intake, increases toxin inhalation, shuts down immune system, increases virus risk, scientifically inaccurate, effectiveness not studied.” https://t.co/qhkl6mCDQu",0
231,1271556448699518976,"A Facebook meme falsely claims a Colorado bill is “removing exemptions” for parents who don’t want to vaccinate their children in order to attend school. The bill adds new opt-out requirements, but does offer medical and nonmedical exemptions. https://t.co/Ud44kJKXQ9",0
232,1273220982120079360,"“N95 masks block few, if any” COVID-19 particles due to their size. #SmartNews  https://t.co/BfMd9TWS2b",0
233,1267044307493695488,"She's just casually carrying a body with 1 hand..? Sure.. More evidence of coronavirus being a complete hoax with props &amp; street theater.. Everything you see on #TV is a psyop to control your behaviour and thinking.

#COVID__19 #كورونا #فيروس_كورونا #أمريكا #BillGates https://t.co/VSZytAepXq",0
234,1268280757123977216,"""A video has been shared thousands of times on social media, claiming that circuit boards with 'COV-19' inscribed on them are being fitted to 5G towers. The claim is false...  the equipment is an aged satellite TV component unrelated to 5G"" - https://t.co/iClIumE8oO  ... or viri.",0
235,1271096372909891584,Facebook posts: “How many of you are aware that the female governor of Michigan is the niece of George Soros?” Rated Pants on Fire by PolitiFact – Via FactStream https://t.co/WjOl1uSmyl,0
236,1270364453524008966,"Call to patriots anyone know this one?????? Interesting to say the least......

How many of you are aware that the female governor of Michigan is the niece of George Soros?",0
237,1267206720985628672,"Tom Tiffany, the newest WI congressman, criticizes state leaders on Twitter, saying the state “health secretary says don't go to hospitals or clinics, now the tourism secretary says don't recreate.” That's not really what happened. https://t.co/9SpOfjGrci https://t.co/cjgzYLLNKb",0
238,1266086020531044353,"Tom Tiffany, the newest WI congressman, criticizes state leaders on Twitter, saying the state “health secretary says don't go to hospitals or clinics, now the tourism secretary says don't recreate.” That's not really what happened. https://t.co/jzMBxe0y8c https://t.co/gBgWsJX61b",0
239,1275375546633838592,"An image shared on social media claims vaccines are dangerous because they contain potassium chloride, the chemical used to stop the heart in lethal injections. This is misleading. #FakeNews #VaccinesWork #Antivaxxers

https://t.co/VyELlb4jvp",0
240,1272853931173900288,"An image shared on social media claims vaccines are dangerous because they contain potassium chloride, the chemical used to stop the heart in lethal injections. This claim is misleading. #FakeNews #VaccinesWork #AntiVaxxers #Antivax

https://t.co/eDnQUTiIUk",0
241,1272506642848903169,"An image shared on social media claims vaccines are dangerous because they contain potassium chloride, the chemical used to stop the heart in lethal injections. This claim is misleading. #FakeNews #VaccinesWork #AntiVaxxers #Antivax

https://t.co/AgnjJLHGAG",0
242,1276134648893104128,"@VaclavRomanov @B52Malmet @NathanLerner Cuomo said ""I’m not going to get into the political back and forth, but anyone who wants to ask, why did the state do that with COVID patients in nursing homes? It’s because the state followed President Trump’s CDC guidance."" This is a FALSE statement.",0
243,1273230011567407106,"MOSTLY FALSE

Cuomo lied. 
Grandma died. 

“Why did the state do that with COVID patients in nursing homes? It’s because the state followed President Trump’s CDC guidance.” https://t.co/R5hVVwMZ8L",0
244,1264245035752738818,"@NYGovCuomo Anyone who wants to ask 'why did the state do that with COVID patients in nursing homes?' It’s because the state followed President Trump’s CDC guidance. So they should ask President Trump,"" he said.",0
245,1264240277641822211,"@lle_vron @NYGovCuomo We both guessed wrong: ""Anyone who wants to ask 'why did the state do that with COVID patients in nursing homes?' It’s because the state followed President Trump’s CDC guidance. So they should ask President Trump,"" Cuomo said.https://t.co/bsVIfh2Q04",0
246,1264192110657495042,"@MadamMary7 @bfraser747 @realDonaldTrump @dananessel @michiganwater @MichiganDOT @michiganstateu @UMich I see why you only posted the headline and not the article.

""Anyone who wants to ask 'why did the state do that with COVID patients in nursing homes?' It’s because the state followed President Trump’s CDC guidance. So they should ask President Trump.""
https://t.co/fvZObPlPqA",0
247,1263844354566881280,"@ChrisMahan14 @NatasjaYonce @Vocal_1 @Tom_Winter @NYGovCuomo @realDonaldTrump Cuomo: “Anyone who wants to ask 'why did the state do that with COVID patients in nursing homes?' It’s because the state followed President Trump’s CDC guidance. So they should ask President Trump.”
Once again it’s trump’s incompetence. #USA
#DeathPresident",0
248,1263705111932567552,"@alexhale73 @MaxChangg @FreedomTVR @natespuewell @Jainiand2cats @realDonaldTrump “Anyone who wants to ask 'why did the state do that with COVID patients in nursing homes?' It’s because the state followed President Trump’s CDC guidance. So they should ask President Trump...”
https://t.co/aRHtiibOiO",0
249,1266755041311854594,"Says Michigan Gov. Gretchen Whitmer’s family spent May 20 at her second home, breaking her own stay-at-home orders. https://t.co/e5nXFkOGzU #SmartNews",0
250,1266714924299894784,"Says Michigan Gov. Gretchen Whitmer’s family spent May 20 at her second home, breaking her own stay-at-home orders. https://t.co/d2y9mOLdzf #SmartNews",0
251,1273022937604358145,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/OxFfVhYdbW,0
252,1272348801370451968,"❎Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA
https://t.co/xKEptHqxUT

#ExposeBillGates",0
253,1272199501181157377,"🔆Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA
https://t.co/xKEptHqxUT",0
254,1268464537143050241,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/l2CYolUvNd via @wakingtimes,0
255,1265940409236303872,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/O6RcgUPFCX,0
256,1264990631308472323,Bill Gates Explains That The Covid Vaccine Will Use Experimental Technology And Permanently Alter Your DNA - SGT Report https://t.co/s34ZhZHkNM,0
257,1264908504764203008,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/pBgXPi4Fc7 via @wakingtimes,0
258,1264840345621336066,"Another Eugencists in the Tory fold&gt;Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/cBW209g9s7 via 
@wakingtimes",0
259,1264737506697916416,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/V2jwr2ZNKU via @wakingtimes,0
260,1264727341793607680,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/QqBxBWvNTi via @wakingtimes,0
261,1264708593334583302,"What in the world could possibly go wrong?

Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/QW0B2qBQxO via @wakingtimes",0
262,1264554952267104257,@SMCK_99 @5Agenda21 Another Eugencists in the Tory fold&gt;Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/l2CYolUvNd via @wakingtimes,0
263,1264489305113800704,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/4TyKOMTqlO via @wakingtimes,0
264,1264428095643234304,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/TX2RdFkff5 via @wakingtimes How will you explain to your children that you allowed an experiment to be performed on them - inside of their bodies, no less?",0
265,1264423173442940930,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/dxi81mHEZP via @wakingtimes,0
266,1264394745930903552,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/5XHiJrSIYZ,0
267,1264359067243483136,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/j4INWHxZYM via @wakingtimes,0
268,1264357329237139457,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/DwrbjOc379,0
269,1264342578377318402,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA - Stillness in the Storm https://t.co/o3ePz2kd5X,0
270,1264319304398524418,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/7ModOiRbA8 a través de @wakingtimes,0
271,1264314348224286721,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA   Most Holy Family Explains All 
 https://t.co/GjNu7kigrv via @wakingtimes",0
272,1264303715886006278,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/xojUc82Qah via @wakingtimes,0
273,1264300335406989313,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/RQU0dIa7No via @wakingtimes,0
274,1264257953303080961,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/o2Prcuob1E via @wakingtimes,0
275,1264250397440409600,"I think I'll pass. 

Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/UwlZ3pzMw1 via @wakingtimes",0
276,1264249493031137280,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/Sq2vJV5ewH,0
277,1264243777092423683,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/na6bpfIIvy,0
278,1264234462205935618,"BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/Hh1avR5Q6m
NEVER TAKE RNA Vaccines 💉 They are dangerous",0
279,1264230324424359942,If the government are so for vaccinations then Cummings and the cabinet should be first&gt;Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/e9UjkAxsJQ,0
280,1264227736282738689,"@BeachMilk @Carbongate BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA - Can I get a few superpowers with my Vaccine. I’d like flight, telekinesis and rapid regeneration, oh and invisibility if you’ve got that as well.",0
281,1264178818065010689,"""Are ready for your family and your children to be used as guinea pigs in the largest global health experiment ever conducted?""
'Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA' https://t.co/l07iymR30b via @wakingtimes",0
282,1264155593448849413,"Automated Story: Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/cCWGjr9pTG, see more https://t.co/pMnDaspYgJ",0
283,1264131450502369281,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/VI0kYdLwdv via @wakingtimes,0
284,1264104711558443018,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/6WjWKYJsbU via @wakingtimes,0
285,1264074319870611456,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA

Catch me if you can... https://t.co/QxCwcn7Cqt",0
286,1264047738674651142,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/tDFZPJZBml,0
287,1264036144724967425,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/lM4m5YqSr3 via @wakingtimes,0
288,1264019242304901121,"Alert— Wake up to this reality—-

Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/4gb7HN5zJG",0
289,1264017679557459970,New post: Bill Gates Explains That The COVID Vaccine Will Use Experimental Technology And Permanently Alter Your DNA https://t.co/qSX9BpLlZG Bill Gates Explains That The COVID Vaccine Will Use Ex,0
290,1264000059529666562,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA
https://t.co/CI4ECfFlfc",0
291,1263997243645759488,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/01YeRNtTJo via @wakingtimes,0
292,1263983636644274176,"@basarab84 @MihaiHristea @ingerisidemoni @iuliaa2603 @Lory_Radulescu @mariaamichaela @lidelsensmening 
Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA

https://t.co/uigbVtA6eD",0
293,1263983365985689601,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA  we need to stand up and say no https://t.co/JpgjxmnI8S,0
294,1263960073564495872,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/GHqJ2GPyv6 vía @wakingtimes,0
295,1263955481678303233,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/5GrxLBcxtr via @wakingtimes,0
296,1263941779461746695,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/6RBW7fGHgz,0
297,1263940040926867456,Bill Gates Explains that the #Covid #Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/ZqviAI9V8a,0
298,1263933427889438722,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/35SYH3ue32 via @wakingtimes,0
299,1263933405403594753,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/35SYH3LOUA via @wakingtimes,0
300,1263867528079724545,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/nBAJFgzDgX,0
301,1263854543487537153,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA 

Oh Delightful 😳🙄😬😱
How's he gonna spin this DNA altering? https://t.co/wFYjNk2AgW",0
302,1263815858742124546,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/ss2hAIk6B1,0
303,1263589556525268996,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/VJAri2HSC1 via @wakingtimes,0
304,1263576466362560512,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA - Vaccine Liberation Army

My body.. my choice.., my body is the temple of the Holy Spirit 🕊 https://t.co/8iNOhdVtkA",0
305,1263555972879937536,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/RfTPD5hEA4,0
306,1263532025476255745,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/uEC9rVgEqe,0
307,1263522481270337541,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/Q35WWRIJPj https://t.co/wzL1Y3Slhx,0
308,1263472043569352708,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/KfoVprk9Jx via @wakingtimes,0
309,1263468865113161739,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA
HAFMay 18, 2020. Why would anyone take it? https://t.co/djBCNTF1Vo",0
310,1263465598983516165,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/O4s8Wrqe7u,0
311,1263435462322118656,"BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA

👹- Permanent... as in Eternal.🔥 https://t.co/K0xEnbt0FO",0
312,1263418238182047744,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/gz6gVmOFuW,0
313,1263331289467219968,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/Ov4qvIdexh,0
314,1263313875874861056,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/CvtlHOmQMq,0
315,1263223794857963525,"BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA
https://t.co/8VCrWAp4Pr

“Currently, there are no RNA vaccines approved for human use.” ~Wikipedia",0
316,1263160573094699011,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/3kHMLIBFjm,0
317,1263131602793697281,So he want us as guinea pigs? Bill Gates Explains that the #Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/MUUeqN7QRR via @wakingtimes,0
318,1263107809983336448,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/3HybQ4SdXM via @wakingtimes,0
319,1263085486551244800,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA 

https://t.co/REcTjoI0MQ",0
320,1263077362473807872,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/ihyELuOQsO WTF moment..,0
321,1263069823438712833,» Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/Q9QDUy6cub,0
322,1263065736513273857,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/5mHF4r9JZK via @wakingtimes,0
323,1263063785985708033,"BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA.

👹- What's the worst that can happen?
 https://t.co/K0xEnbt0FO",0
324,1263055169023094787,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA - DC Dirty Laundry https://t.co/WUXiSzGjl6,0
325,1263050158239072257,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/lP0TZiaVKr via @wakingtimes,0
326,1263049905158922240,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/7ggusz5rIu,0
327,1263019207005892608,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/LKxqrQOCDU,0
328,1263019124503937024,"BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/LKxqrQOCDU 

Gates has no medical nor scientific credentials. Why are they listening to him? Answer; $$$$$$$$$$$$$$$$$",0
329,1263015848362426368,Loon: BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA - #idiot https://t.co/c7xjrE6Jx9,0
330,1262989383239700480,"Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/Ft15N6gZAU voilà le but affiché au grand jour, ils ne se cachent jamais, ils comptent simplement sur notre ignorance.. religion et sciences à l'envers",0
331,1262980859860340736,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/XK3Q4cfWYJ,0
332,1262979041193230336,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/fbwLYh50fL,0
333,1262959917159374855,Bill Gates Explains that the Covid Vaccine will Use Experimental Technology and Permanently Alter Your DNA https://t.co/Je0EetaKyO via @wakingtimes,0
334,1262954917611933696,"""Bill Gates Explains That The COVID Vaccine Will Use Experimental Technology And Permanently Alter Your DNA""

https://t.co/HagGwfm7to",0
335,1262948292159250438,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA https://t.co/LDGmmxeLdK,0
336,1262920191035523073,BILL GATES EXPLAINS THAT THE COVID VACCINE WILL USE EXPERIMENTAL TECHNOLOGY AND PERMANENTLY ALTER YOUR DNA  https://t.co/owcUh38yfj,0
